tipo,codigo,nome,populacao,obitos,obitos/habitante
1,3507159,Bom Sucesso de Itararé (SP),3954,5,1264.5
1,1101500,Seringueiras (RO),11856,15,1265.2
1,2206803,Nossa Senhora dos Remédios (PI),8692,11,1265.5
1,3138906,Machacalis (MG),7111,9,1265.6
1,2917201,Ituaçu (BA),18962,24,1265.7
1,1504455,Medicilândia (PA),31597,40,1265.9
1,3152204,Porteirinha (MG),37906,48,1266.3
1,3159803,Santa Vitória (MG),19742,25,1266.3
1,4113205,Lapa (PR),48163,61,1266.5
1,2927804,Santa Cruz da Vitória (BA),6315,8,1266.8
1,3158300,Santana da Vargem (MG),7100,9,1267.6
1,3108404,Botelhos (MG),14971,19,1269.1
1,2208601,Prata do Piauí (PI),3151,4,1269.4
1,2611408,Primavera (PE),14966,19,1269.5
1,1100148,Nova Brasilândia D'Oeste (RO),20474,26,1269.9
1,2500106,Água Branca (PB),10234,13,1270.3
1,2515609,Serra da Raiz (PB),3148,4,1270.6
1,4219606,Xavantina (SC),3933,5,1271.3
1,2608107,João Alfredo (PE),33822,43,1271.4
1,2604809,Cortês (PE),12578,16,1272.1
1,2312304,São Benedito (CE),47903,61,1273.4
1,3110103,Caiana (MG),5496,7,1273.7
1,4218509,Treze Tílias (SC),7840,10,1275.5
1,3511904,Clementina (SP),8617,11,1276.5
1,3125002,Ewbank da Câmara (MG),3913,5,1277.8
1,2300101,Abaiara (CE),11737,15,1278.0
1,2515807,Serra Redonda (PB),7041,9,1278.2
1,4300505,Alpestre (RS),6258,8,1278.4
1,3114105,Carmo de Minas (MG),14859,19,1278.7
1,2513604,Santana dos Garrotes (PB),7031,9,1280.0
1,2313252,Tarrafas (CE),8592,11,1280.3
1,4204178,Cerro Negro (SC),3124,4,1280.4
1,2608305,Jupi (PE),14836,19,1280.7
1,2514404,São José de Espinharas (PB),4682,6,1281.5
1,1304104,Tapauá (AM),17156,22,1282.4
1,2505006,Cubati (PB),7797,10,1282.5
1,1303957,São Sebastião do Uatumã (AM),14020,18,1283.9
1,1722081,Wanderlândia (TO),11683,15,1283.9
1,4215752,São Bernardino (SC),2336,3,1284.2
1,2919058,Lajedo do Tabocal (BA),8562,11,1284.7
1,3164001,São Pedro dos Ferros (MG),7781,10,1285.2
1,3138708,Luminárias (MG),5446,7,1285.3
1,3116902,Comendador Gomes (MG),3111,4,1285.8
1,3548302,Santo Expedito (SP),3111,4,1285.8
1,2507101,Itapororoca (PB),18664,24,1285.9
1,2501203,Areial (PB),6998,9,1286.1
1,1715150,Novo Alegre (TO),2332,3,1286.4
1,3133501,Itapecerica (MG),21762,28,1286.6
1,2405801,João Câmara (RN),34955,45,1287.4
1,4318424,São João da Urtiga (RS),4657,6,1288.4
1,3160306,Santo Antônio do Jacinto (MG),11640,15,1288.7
1,3152006,Pompéu (MG),31812,41,1288.8
1,2607653,Itambé (PE),36447,47,1289.5
1,4103354,Braganey (PR),5427,7,1289.8
1,3146305,Padre Paraíso (MG),20154,26,1290.1
1,3109907,Caetanópolis (MG),11624,15,1290.4
1,2900801,Alcobaça (BA),22470,29,1290.6
1,1500859,Anapu (PA),27890,36,1290.8
1,4317954,Santo Expedito do Sul (RS),2324,3,1290.9
1,4315958,Rolador (RS),2323,3,1291.4
1,2507408,Jericó (PB),7739,10,1292.2
1,4314787,Ponte Preta (RS),1547,2,1292.8
1,3115508,Caxambu (MG),21656,28,1292.9
1,3537156,Pedrinhas Paulista (SP),3093,4,1293.2
1,5106802,Porto dos Gaúchos (MT),5410,7,1293.9
1,2932408,Uibaí (BA),13887,18,1296.2
1,3106408,Belo Vale (MG),7715,10,1296.2
1,4301651,Barão (RS),6171,8,1296.4
1,3118205,Conquista (MG),6939,9,1297.0
1,2925808,Queimadas (BA),25439,33,1297.2
1,4310405,Independência (RS),6167,8,1297.2
1,5007950,Tacuru (MS),11552,15,1298.5
1,2929057,São Félix do Coribe (BA),15391,20,1299.5
1,4113502,Loanda (PR),23086,30,1299.5
1,2913200,Ibotirama (BA),26927,35,1299.8
1,3115003,Cascalho Rico (MG),3075,4,1300.8
1,3171907,Virgolândia (MG),5380,7,1301.1
1,3147204,Paraguaçu (MG),21513,28,1301.5
1,3143401,Monte Sião (MG),23803,31,1302.4
1,2413904,Taipu (RN),12279,16,1303.0
1,1507466,São João da Ponta (PA),6139,8,1303.1
1,2407609,Messias Targino (RN),4601,6,1304.1
1,1707108,Divinópolis do Tocantins (TO),6900,9,1304.3
1,1501907,Bujaru (PA),29132,38,1304.4
1,1717800,Ponte Alta do Bom Jesus (TO),4596,6,1305.5
1,5108600,Vila Rica (MT),26037,34,1305.8
1,5107305,São José do Rio Claro (MT),20664,27,1306.6
1,2207504,Palmeirais (PI),14539,19,1306.8
1,1703073,Barra do Ouro (TO),4591,6,1306.9
1,2200251,Alagoinha do Piauí (PI),7651,10,1307.0
1,2606101,Glória do Goitá (PE),30604,40,1307.0
1,3556404,Vargem Grande do Sul (SP),42845,56,1307.0
1,2910008,Dário Meira (BA),10710,14,1307.2
1,4311718,Maçambará (RS),4587,6,1308.0
1,4113304,Laranjeiras do Sul (PR),32073,42,1309.5
1,5208152,Gameleira de Goiás (GO),3818,5,1309.6
1,4312906,Nova Bassano (RS),9916,13,1311.0
1,4110656,Iracema do Oeste (PR),2288,3,1311.2
1,2302701,Campos Sales (CE),27426,36,1312.6
1,2925501,Prado (BA),28174,37,1313.3
1,3128303,Guaranésia (MG),19021,25,1314.3
1,2704500,Maragogi (AL),32704,43,1314.8
1,4109005,Guapirama (PR),3802,5,1315.1
1,2307809,Marco (CE),27361,36,1315.7
1,2901007,Amargosa (BA),37241,49,1315.8
1,2210391,São Miguel do Fidalgo (PI),3039,4,1316.2
1,5202502,Aruanã (GO),9875,13,1316.5
1,2804904,Pacatuba (SE),14428,19,1316.9
1,4122305,Rio Negro (PR),34170,45,1316.9
1,2203206,Curimatá (PI),11388,15,1317.2
1,2922003,Mucuri (BA),41748,55,1317.4
1,2407302,Marcelino Vieira (RN),8347,11,1317.8
1,3123601,Elói Mendes (MG),28076,37,1317.9
1,1504976,Nova Ipixuna (PA),16678,22,1319.1
1,2607109,Ingazeira (PE),4548,6,1319.3
1,2304657,Graça (CE),14399,19,1319.5
1,3528601,Manduri (SP),9846,13,1320.3
1,1505205,Oeiras do Pará (PA),32512,43,1322.6
1,1506112,Quatipuru (PA),13608,18,1322.8
1,3537206,Pedro de Toledo (SP),11331,15,1323.8
1,4107009,Curiúva (PR),15101,20,1324.4
1,2612307,Saloá (PE),15843,21,1325.5
1,2614857,Tamandaré (PE),23388,31,1325.5
1,2211100,União (PI),44485,59,1326.3
1,3167301,Silveirânia (MG),2261,3,1326.8
1,4117255,Nova Prata do Iguaçu (PR),10548,14,1327.3
1,2100600,Amarante do Maranhão (MA),41435,55,1327.4
1,2111805,Sítio Novo (MA),18081,24,1327.4
1,3545159,Saltinho (SP),8286,11,1327.5
1,1715705,Palmeirante (TO),6026,8,1327.6
1,4312500,Mostardas (RS),12804,17,1327.7
1,3164803,São Sebastião do Rio Preto (MG),1506,2,1328.0
1,2503803,Caldas Brandão (PB),6014,8,1330.2
1,3142403,Moema (MG),7517,10,1330.3
1,1702703,Aurora do Tocantins (TO),3757,5,1330.8
1,4305835,Coqueiro Baixo (RS),1501,2,1332.4
1,2109452,Raposa (MA),30761,41,1332.9
1,3141207,Matutina (MG),3749,5,1333.7
1,4119103,Piên (PR),12746,17,1333.8
1,2104008,Esperantinópolis (MA),17241,23,1334.0
1,2501401,Baía da Traição (PB),8993,12,1334.4
1,2208809,Regeneração (PI),17978,24,1335.0
1,2927606,Santa Brígida (BA),14213,19,1336.8
1,2109502,Riachão (MA),20195,27,1337.0
1,3160900,São Brás do Suaçuí (MG),3738,5,1337.6
1,2801207,Canindé de São Francisco (SE),29900,40,1337.8
1,4306007,Crissiumal (RS),13448,18,1338.5
1,3166204,Senhora dos Remédios (MG),10459,14,1338.6
1,3540754,Potim (SP),24643,33,1339.1
1,2413359,Serra do Mel (RN),11938,16,1340.3
1,4302204,Boa Vista do Buricá (RS),6712,9,1340.9
1,2210201,São José do Piauí (PI),6705,9,1342.3
1,2700904,Belo Monte (AL),6704,9,1342.5
1,2918704,Lafaiete Coutinho (BA),3724,5,1342.6
1,4105607,Cidade Gaúcha (PR),12652,17,1343.7
1,2930402,Serra Preta (BA),14878,20,1344.3
1,2510204,Nova Olinda (PB),5949,8,1344.8
1,3547205,Santana da Ponte Pensa (SP),1487,2,1345.0
1,4309605,Horizontina (RS),19329,26,1345.1
1,1500131,Abel Figueiredo (PA),7434,10,1345.2
1,1703206,Bernardo Sayão (TO),4459,6,1345.6
1,3170909,Varzelândia (MG),19320,26,1345.8
1,2104107,Fortaleza dos Nogueiras (MA),12631,17,1345.9
1,2401305,Augusto Severo (RN),9655,13,1346.5
1,4214508,Rio do Campo (SC),5940,8,1346.8
1,2400109,Acari (RN),11136,15,1347.0
1,4110201,Inácio Martins (PR),11125,15,1348.3
1,2310803,Pereiro (CE),16307,22,1349.1
1,4207601,Ipira (SC),4446,6,1349.5
1,4215554,Santa Helena (SC),2223,3,1349.5
1,3518503,Guareí (SP),18520,25,1349.9
1,3202553,Ibitirama (ES),8889,12,1350.0
1,3202702,Itaguaçu (ES),14066,19,1350.8
1,2410405,Pureza (RN),9621,13,1351.2
1,5207352,Edealina (GO),3699,5,1351.7
1,2604205,Catende (PE),42892,58,1352.2
1,3510302,Capela do Alto (SP),20706,28,1352.3
1,1501451,Belterra (PA),17732,24,1353.5
1,3143500,Morada Nova de Minas (MG),8863,12,1353.9
1,2613503,São José do Belmonte (PE),33959,46,1354.6
1,3514106,Dois Córregos (SP),27315,37,1354.6
1,2613602,São José do Egito (PE),33951,46,1354.9
1,4117305,Ortigueira (PR),22141,30,1355.0
1,2604304,Cedro (PE),11807,16,1355.1
1,4310439,Ipê (RS),6640,9,1355.4
1,2404705,Ipanguaçu (RN),15491,21,1355.6
1,3547601,Santa Rosa de Viterbo (SP),26540,36,1356.4
1,4312443,Morrinhos do Sul (RS),2949,4,1356.4
1,3148707,Pedra Azul (MG),24324,33,1356.7
1,2704807,Maribondo (AL),13264,18,1357.1
1,4107504,Engenheiro Beltrão (PR),14000,19,1357.1
1,4120358,Pranchita (PR),5157,7,1357.4
1,3536406,Paulicéia (SP),7366,10,1357.6
1,2803807,Malhada dos Bois (SE),3682,5,1358.0
1,2305803,Ipu (CE),41964,57,1358.3
1,3111507,Campos Altos (MG),15461,21,1358.3
1,2709152,Teotônio Vilela (AL),44169,60,1358.4
1,2605806,Frei Miguelinho (PE),15457,21,1358.6
1,4322186,Tupanci do Sul (RS),1472,2,1358.7
1,2709400,Viçosa (AL),25733,35,1360.1
1,3547106,Santa Mercedes (SP),2939,4,1361.0
1,2902252,Arataca (BA),11019,15,1361.3
1,1716604,Peixe (TO),11749,16,1361.8
1,4309753,Ibarama (RS),4406,6,1361.8
1,4306502,Dom Feliciano (RS),15414,21,1362.4
1,5203104,Baliza (GO),5138,7,1362.4
1,3125952,Fervedouro (MG),11006,15,1362.9
1,2610400,Parnamirim (PE),22010,30,1363.0
1,4311908,Marcelino Ramos (RS),4402,6,1363.0
1,3524907,Jambeiro (SP),6602,9,1363.2
1,4318101,São Francisco de Assis (RS),18335,25,1363.5
1,5005806,Nioaque (MS),13930,19,1364.0
1,1300144,Apuí (AM),21973,30,1365.3
1,2608404,Jurema (PE),15378,21,1365.6
1,5207253,Doverlândia (GO),7322,10,1365.7
1,1708304,Goianorte (TO),5123,7,1366.4
1,2503308,Cachoeira dos Índios (PB),10244,14,1366.7
1,3145604,Oliveira (MG),41687,57,1367.3
1,4127882,Tunas do Paraná (PR),8769,12,1368.5
1,2702207,Coqueiro Seco (AL),5845,8,1368.7
1,3109303,Buritis (MG),24841,34,1368.7
1,3125705,Felixlândia (MG),15336,21,1369.3
1,4304655,Capão do Cipó (RS),3651,5,1369.5
1,2925758,Presidente Tancredo Neves (BA),27719,38,1370.9
1,3202603,Iconha (ES),13860,19,1370.9
1,3111309,Campo do Meio (MG),11655,16,1372.8
1,3164472,São Sebastião do Anta (MG),6555,9,1373.0
1,2505600,Diamante (PB),6552,9,1373.6
1,2401859,Caiçara do Norte (RN),6549,9,1374.3
1,2906857,Capela do Alto Alegre (BA),11637,16,1374.9
1,3107208,Bocaina de Minas (MG),5090,7,1375.2
1,2403004,Cruzeta (RN),7998,11,1375.3
1,3509403,Cajuru (SP),26167,36,1375.8
1,3124005,Ervália (MG),18895,26,1376.0
1,2508604,Lucena (PB),13080,18,1376.1
1,1504406,Marapanim (PA),28336,39,1376.3
1,2110302,Santo Antônio dos Lopes (MA),14528,20,1376.7
1,1400605,São Luiz (RR),7986,11,1377.4
1,4122008,Rio Azul (PR),15236,21,1378.3
1,4318507,São José do Norte (RS),27568,38,1378.4
1,4315149,Presidente Lucena (RS),2901,4,1378.8
1,4312757,Nova Alvorada (RS),3625,5,1379.3
1,2504033,Capim (PB),6523,9,1379.7
1,2204105,Francisco Ayres (PI),4348,6,1379.9
1,3121407,Desterro de Entre Rios (MG),7243,10,1380.6
1,3302056,Italva (RJ),15207,21,1380.9
1,3102308,Alvinópolis (MG),15203,21,1381.3
1,4313102,Nova Palma (RS),6512,9,1382.1
1,2601409,Barreiros (PE),42659,59,1383.1
1,4305116,Centenário (RS),2891,4,1383.6
1,2507606,Juarez Távora (PB),7936,11,1386.1
1,3553609,Tapiratiba (SP),12960,18,1388.9
1,2303303,Cariús (CE),18699,26,1390.4
1,4200606,Águas Mornas (SC),6469,9,1391.3
1,4109906,Icaraíma (PR),7904,11,1391.7
1,4314423,Picada Café (RS),5742,8,1393.2
1,3129400,Ibertioga (MG),5021,7,1394.1
1,2411809,São Fernando (RN),3584,5,1395.1
1,1200500,Sena Madureira (AC),45848,64,1395.9
1,3141504,Mendes Pimentel (MG),6446,9,1396.2
1,4201257,Apiúna (SC),10743,15,1396.3
1,2708105,Santana do Mundaú (AL),10740,15,1396.6
1,1200708,Xapuri (AC),19323,27,1397.3
1,2210631,Sebastião Leal (PI),4294,6,1397.3
1,1718501,Recursolândia (TO),4293,6,1397.6
1,5213905,Mossâmedes (GO),4290,6,1398.6
1,2707305,Porto Calvo (AL),27165,38,1398.9
1,2911907,Iaçu (BA),24305,34,1398.9
1,4219101,Vargeão (SC),3573,5,1399.4
1,3304508,Rio das Flores (RJ),9284,13,1400.3
1,2604601,Condado (PE),26421,37,1400.4
1,3535200,Palmeira d'Oeste (SP),9283,13,1400.4
1,2309458,Ocara (CE),25703,36,1400.6
1,2605103,Custódia (PE),37111,52,1401.2
1,4116059,Missal (PR),10702,15,1401.6
1,4201000,Anita Garibaldi (SC),7133,10,1401.9
1,2605509,Ferreiros (PE),12123,17,1402.3
1,2913101,Ibititá (BA),17113,24,1402.4
1,3546256,Santa Cruz da Esperança (SP),2139,3,1402.5
1,3124203,Espera Feliz (MG),24951,35,1402.7
1,2911501,Gongogi (BA),7128,10,1402.9
1,3110707,Cambuquira (MG),12814,18,1404.7
1,2404200,Goianinha (RN),26328,37,1405.3
1,4121802,Ribeirão Claro (PR),10668,15,1406.1
1,2929909,Seabra (BA),44091,62,1406.2
1,4117297,Novo Itacolomi (PR),2844,4,1406.5
1,2913408,Igaporã (BA),15640,22,1406.6
1,4301552,Áurea (RS),3554,5,1406.9
1,4119707,Planaltina do Paraná (PR),4263,6,1407.5
1,4304804,Carlos Barbosa (RS),29833,42,1407.8
1,1507458,São Geraldo do Araguaia (PA),24847,35,1408.6
1,2921609,Morpará (BA),8519,12,1408.6
1,5215306,Orizona (GO),15615,22,1408.9
1,2408409,Olho d'Água do Borges (RN),4258,6,1409.1
1,2303204,Caririaçu (CE),26965,38,1409.2
1,2100477,Alto Alegre do Pindaré (MA),31919,45,1409.8
1,2501153,Areia de Baraúnas (PB),2128,3,1409.8
1,4317558,Santo Antônio do Palma (RS),2128,3,1409.8
1,3509809,Campos Novos Paulista (SP),4965,7,1409.9
1,4123303,Santa Cruz de Monte Castelo (PR),7800,11,1410.3
1,3150000,Pescador (MG),4252,6,1411.1
1,4103156,Bom Jesus do Sul (PR),3541,5,1412.0
1,4218400,Treze de Maio (SC),7081,10,1412.2
1,2707404,Porto de Pedras (AL),7786,11,1412.8
1,2601052,Araçoiaba (PE),20524,29,1413.0
1,4115002,Marilena (PR),7076,10,1413.2
1,2929354,São José da Vitória (BA),5657,8,1414.2
1,2605608,Flores (PE),22624,32,1414.4
1,2926004,Remanso (BA),41008,58,1414.4
1,2310902,Piquet Carneiro (CE),16959,24,1415.2
1,3145000,Nova Ponte (MG),15545,22,1415.2
1,2514305,São José de Caiana (PB),6359,9,1415.3
1,4317301,Santa Vitória do Palmar (RS),29676,42,1415.3
1,2611200,Poção (PE),11302,16,1415.7
1,3548005,Santo Antônio de Posse (SP),23310,33,1415.7
1,3150539,Pingo d'Água (MG),4941,7,1416.7
1,5006002,Nova Alvorada do Sul (MS),21882,31,1416.7
1,4313805,Palmitinho (RS),7057,10,1417.0
1,2511806,Pirpirituba (PB),10579,15,1417.9
1,5213756,Montividiu (GO),13396,19,1418.3
1,4200804,Anchieta (SC),5638,8,1418.9
1,3157906,Santa Margarida (MG),16208,23,1419.1
1,2301703,Aurora (CE),24654,35,1419.6
1,2505907,Emas (PB),3522,5,1419.6
1,4219200,Vidal Ramos (SC),6338,9,1420.0
1,2503001,Caaporã (PB),21828,31,1420.2
1,2705101,Matriz de Camaragibe (AL),24642,35,1420.3
1,3529104,Marinópolis (SP),2112,3,1420.5
1,4301206,Arroio do Tigre (RS),13373,19,1420.8
1,3510203,Capão Bonito (SP),47138,67,1421.4
1,3131406,Ipiaçu (MG),4221,6,1421.5
1,2603108,Cachoeirinha (PE),20380,29,1423.0
1,4101853,Ariranha do Ivaí (PR),2108,3,1423.1
1,3204005,Pancas (ES),23184,33,1423.4
1,4301875,Barra do Quaraí (RS),4215,6,1423.5
1,4124301,Santo Antônio do Paraíso (PR),2106,3,1424.5
1,4206900,Ibirama (SC),18950,27,1424.8
1,2402907,Coronel João Pessoa (RN),4912,7,1425.1
1,3135407,Jeceaba (MG),4912,7,1425.1
1,3552304,Sud Mennucci (SP),7718,11,1425.2
1,2108108,Paulo Ramos (MA),21040,30,1425.9
1,2310100,Palmácia (CE),13322,19,1426.2
1,3167608,Simonésia (MG),19633,28,1426.2
1,4104451,Cantagalo (PR),13317,19,1426.7
1,2204808,Ipiranga do Piauí (PI),9811,14,1427.0
1,2102903,Carutapera (MA),23807,34,1428.2
1,3165503,Sardoá (MG),6300,9,1428.6
1,5210307,Israelândia (GO),2800,4,1428.6
1,2925105,Poções (BA),46871,67,1429.5
1,2201903,Bom Jesus (PI),25179,36,1429.8
1,4313391,Novo Cabrais (RS),4196,6,1429.9
1,3122603,Dom Joaquim (MG),4195,6,1430.3
1,3161700,São Gonçalo do Abaeté (MG),8389,12,1430.4
1,3153400,Presidente Olegário (MG),19573,28,1430.5
1,3530904,Mombuca (SP),3493,5,1431.4
1,5002308,Brasilândia (MS),11872,17,1431.9
1,4306957,Entre Rios do Sul (RS),2792,4,1432.7
1,1302553,Manaquiri (AM),32105,46,1432.8
1,5203203,Barro Alto (GO),11167,16,1432.8
1,2515203,São Sebastião do Umbuzeiro (PB),3489,5,1433.1
1,3159308,Santa Rita de Jacutinga (MG),4884,7,1433.3
1,2412203,São José de Mipibu (RN),43899,63,1435.1
1,3112505,Capim Branco (MG),9754,14,1435.3
1,3550902,São Simão (SP),15322,22,1435.8
1,2614600,Tabira (PE),28534,41,1436.9
1,3547700,Santo Anastácio (SP),20878,30,1436.9
1,4314498,Pinheirinho do Vale (RS),4871,7,1437.1
1,2922508,Nazaré (BA),28525,41,1437.3
1,3503604,Areiópolis (SP),11129,16,1437.7
1,4117107,Nova Londrina (PR),13213,19,1438.0
1,5212303,Leopoldo de Bulhões (GO),7647,11,1438.5
1,3552106,Socorro (SP),41005,59,1438.8
1,5000807,Anaurilândia (MS),9035,13,1438.8
1,2903276,Barrocas (BA),15978,23,1439.5
1,2611309,Pombos (PE),27091,39,1439.6
1,2916104,Itaparica (BA),22228,32,1439.6
1,2915205,Itagibá (BA),14579,21,1440.4
1,4307203,Erval Grande (RS),4859,7,1440.6
1,4309126,Gramado dos Loureiros (RS),2082,3,1440.9
1,4111407,Ivaí (PR),13879,20,1441.0
1,2504074,Caraúbas (PB),4162,6,1441.6
1,3167400,Silvianópolis (MG),6238,9,1442.8
1,4310553,Itacurubi (RS),3465,5,1443.0
1,4322533,Vale do Sol (RS),11781,17,1443.0
1,3524204,Jaborandi (SP),6929,10,1443.2
1,1716307,Pau D'Arco (TO),4849,7,1443.6
1,2905800,Camamu (BA),35316,51,1444.1
1,2800704,Brejo Grande (SE),8309,12,1444.2
1,2305704,Ipaumirim (CE),12463,18,1444.3
1,4126900,Tapira (PR),5539,8,1444.3
1,4303301,Caibaté (RS),4846,7,1444.5
1,2413508,Serrinha (RN),6229,9,1444.9
1,3137106,Lagamar (MG),7613,11,1444.9
1,2600906,Amaraji (PE),22829,33,1445.5
1,3130804,Ingaí (MG),2767,4,1445.6
1,4318804,São Lourenço do Sul (RS),43582,63,1445.6
1,1200104,Brasiléia (AC),26278,38,1446.1
1,2408300,Nova Cruz (RN),37343,54,1446.1
1,3515301,Estrela do Norte (SP),2766,4,1446.1
1,2920908,Mascote (BA),13822,20,1447.0
1,3513306,Cruzália (SP),2073,3,1447.2
1,2802809,Indiaroba (SE),17957,26,1447.9
1,5220058,São João da Paraúna (GO),1381,2,1448.2
1,2413706,Sítio Novo (RN),5522,8,1448.8
1,1200179,Capixaba (AC),11733,17,1448.9
1,2514701,São José do Sabugi (PB),4141,6,1448.9
1,1101203,Ministro Andreazza (RO),9660,14,1449.3
1,2909406,Cotegipe (BA),13782,20,1451.2
1,5102686,Campos de Júlio (MT),6891,10,1451.2
1,4207403,Imbuia (SC),6197,9,1452.3
1,3117603,Conceição do Pará (MG),5507,8,1452.7
1,3135506,Jequeri (MG),12386,18,1453.3
1,3164407,São Sebastião da Bela Vista (MG),5504,8,1453.5
1,2706604,Paulo Jacinto (AL),7564,11,1454.3
1,4322327,Turuçu (RS),3438,5,1454.3
1,2508307,Lagoa Seca (PB),27503,40,1454.4
1,4212239,Paraíso (SC),3437,5,1454.8
1,2302008,Barro (CE),22680,33,1455.0
1,3122009,Divino (MG),19931,29,1455.0
1,2705200,Messias (AL),17856,26,1456.1
1,1720309,São Sebastião do Tocantins (TO),4805,7,1456.8
1,5208301,Divinópolis de Goiás (GO),4804,7,1457.1
1,2202802,Conceição do Canindé (PI),4803,7,1457.4
1,2915106,Itagi (BA),12351,18,1457.4
1,4107546,Espigão Alto do Iguaçu (PR),4117,6,1457.4
1,1300805,Borba (AM),41161,60,1457.7
1,3168507,Teixeiras (MG),11661,17,1457.9
1,3108800,Braúnas (MG),4801,7,1458.0
1,1507805,Senador José Porfírio (PA),11658,17,1458.2
1,2313351,Tejuçuoca (CE),19187,28,1459.3
1,1701101,Aparecida do Rio Negro (TO),4795,7,1459.9
1,2307502,Lavras da Mangabeira (CE),31508,46,1459.9
1,3134707,Jacinto (MG),12326,18,1460.3
1,2616001,Venturosa (PE),18482,27,1460.9
1,2508406,Lastro (PB),2737,4,1461.5
1,4122602,Rondon (PR),9579,14,1461.5
1,2807600,Umbaúba (SE),25294,37,1462.8
1,2933604,Xique-Xique (BA),46483,68,1462.9
1,2307254,Jijoca de Jericoacoara (CE),19816,29,1463.5
1,4207684,Ipuaçu (SC),7514,11,1463.9
1,2105948,Lago dos Rodrigues (MA),8873,13,1465.1
1,3514304,Dourado (SP),8873,13,1465.1
1,2313955,Varjota (CE),18420,27,1465.8
1,1702554,Augustinópolis (TO),18412,27,1466.4
1,1100940,Cujubim (RO),25215,37,1467.4
1,2401206,Arês (RN),14306,21,1467.9
1,3111101,Campina Verde (MG),19745,29,1468.7
1,2401701,Bom Jesus (RN),10210,15,1469.1
1,4311700,Machadinho (RS),5445,8,1469.2
1,2202604,Castelo do Piauí (PI),19716,29,1470.9
1,4312807,Nova Araçá (RS),4759,7,1470.9
1,3147808,Passa Vinte (MG),2039,3,1471.3
1,1501576,Bom Jesus do Tocantins (PA),16981,25,1472.2
1,2200608,Angical do Piauí (PI),6788,10,1473.2
1,5001508,Bandeirantes (MS),6788,10,1473.2
1,1300060,Amaturá (AM),11536,17,1473.6
1,3122355,Divisa Alegre (MG),6786,10,1473.6
1,1304401,Urucurituba (AM),23065,34,1474.1
1,3508702,Caconde (SP),18985,28,1474.8
1,1300102,Anori (AM),21010,31,1475.5
1,2705705,Olho d'Água das Flores (AL),21688,32,1475.5
1,2410900,Riachuelo (RN),8128,12,1476.4
1,2307205,Jati (CE),8111,12,1479.5
1,2604403,Chã de Alegria (PE),13518,20,1479.5
1,2932309,Ubatã (BA),27035,40,1479.6
1,3144409,Natércia (MG),4730,7,1479.9
1,1200344,Manoel Urbano (AC),9459,14,1480.1
1,5100805,Apiacás (MT),10133,15,1480.3
1,5204201,Cachoeira de Goiás (GO),1351,2,1480.4
1,1101450,Parecis (RO),6074,9,1481.7
1,4119301,Pinhão (PR),32391,48,1481.9
1,4217501,Seara (SC),17541,26,1482.2
1,4313011,Nova Candelária (RS),2698,4,1482.6
1,4320859,Tabaí (RS),4719,7,1483.4
1,2912608,Ibiquera (BA),4044,6,1483.7
1,3525854,Jumirim (SP),3367,5,1485.0
1,4116109,Moreira Sales (PR),12121,18,1485.0
1,2702801,Flexeiras (AL),12790,19,1485.5
1,2502805,Brejo do Cruz (PB),14122,21,1487.0
1,4127403,Terra Roxa (PR),17481,26,1487.3
1,2806602,Santo Amaro das Brotas (SE),12102,18,1487.4
1,5214606,Niquelândia (GO),46388,69,1487.5
1,3145356,Novo Oriente de Minas (MG),10755,16,1487.7
1,3555208,Turiúba (SP),2016,3,1488.1
1,3541703,Quatá (SP),14109,21,1488.4
1,2803401,Japoatã (SE),13434,20,1488.8
1,2924603,Pindobaçu (BA),20150,30,1488.8
1,2608800,Lajedo (PE),40288,60,1489.3
1,4213708,Pouso Redondo (SC),17453,26,1489.7
1,2919306,Lençóis (BA),11409,17,1490.1
1,3517000,Getulina (SP),11409,17,1490.1
1,3153608,Prudente de Morais (MG),10733,16,1490.7
1,2502102,Boa Ventura (PB),5366,8,1490.9
1,2801009,Campo do Brito (SE),18109,27,1491.0
1,1717909,Ponte Alta do Tocantins (TO),8039,12,1492.7
1,3128907,Guimarânia (MG),8039,12,1492.7
1,1504307,Maracanã (PA),29473,44,1492.9
1,5103304,Comodoro (MT),20763,31,1493.0
1,3165578,Senador Amaral (MG),5356,8,1493.7
1,3300506,Bom Jardim (RJ),27446,41,1493.8
1,2201556,Bela Vista do Piauí (PI),4015,6,1494.4
1,4120853,Quatro Pontes (PR),4015,6,1494.4
1,2929750,Saubara (BA),12043,18,1494.6
1,4216909,São Lourenço do Oeste (SC),24076,36,1495.3
1,2702009,Coité do Nóia (AL),10693,16,1496.3
1,2508703,Mãe d'Água (PB),4009,6,1496.6
1,2801108,Canhoba (SE),4008,6,1497.0
1,4113452,Lindoeste (PR),4676,7,1497.0
1,3139508,Manhumirim (MG),22707,34,1497.3
1,5000252,Alcinópolis (MS),5343,8,1497.3
1,4308003,Faxinal do Soturno (RS),6677,10,1497.7
1,2210607,São Raimundo Nonato (PI),34710,52,1498.1
1,2613305,São Joaquim do Monte (PE),21356,32,1498.4
1,5002001,Batayporã (MS),11329,17,1500.6
1,2607752,Itapissuma (PE),26651,40,1500.9
1,2512507,Queimadas (PB),43967,66,1501.1
